Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
330455705060073;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570506;PORTUÁRIA;3304557004;Caju;1;0;358.0;1119.0;3.13;1.97;701.19;206197.54;777.17;169377.28;456.36;200730.46;707.88;133202.07
330455705060074;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570506;PORTUÁRIA;3304557004;Caju;1;1;387.0;1320.0;3.41;2.69;623.54;420073.75;720.33;415546.35;438.59;254670.01;651.26;239635.67
330455705060075;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570506;PORTUÁRIA;3304557004;Caju;1;1;222.0;725.0;3.27;2.09;556.65;151720.97;664.39;109276.93;401.7;174130.42;632.01;128287.67
330455705070001;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;70.0;134.0;1.91;1.27;939.97;256235.42;967.62;236734;747.88;252828.39;870.25;187101.44
330455705070002;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;176.0;395.0;2.24;2.06;505.35;261298.6;741.18;208003.71;367.16;260994.72;736.4;251509.56
330455705070003;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;296.0;681.0;2.3;3.07;791.01;452937.32;854.52;434967.24;689.16;556856.84;850.9;549908.53
330455705070004;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;116.0;306.0;2.64;2.46;1046.03;1259770.77;1064.38;1262362.01;740.32;809117.61;929.78;840176.41
330455705070005;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;182.0;377.0;2.07;1.69;1776.2;2651490.79;1924.21;2587250.54;1355.64;2168580.91;1698.22;2134695.91
330455705070006;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;5.0;15.0;3;3.5;2656;6126680;2656;6126680;341.45;1113257.1;1878;3473284.44
330455705070007;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;33.0;79.0;2.39;2.37;3440.3;13723609.28;3662.26;13798564.73;2445.56;10986723.63;2934.67;11761604.97
330455705070008;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;5.0;14.0;2.8;3.7;1307.6;352828.8;1307.6;352828.8;758.17;495927.61;1137.25;286614.79
330455705070009;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;153.0;288.0;1.88;1.14;3389.82;10270004.9;3552.35;10184468.16;2441.57;8263797.69;2944.88;8486095.22
330455705070010;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;3.0;8.0;2.67;4.33;1700;910000;1700;910000;912.86;616651.43;1278;380945.71
330455705070012;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;72.0;157.0;2.18;2.49;1185.38;1964491.67;1446.56;2020476.04;761.67;1345754.74;1248.04;1601165.72
330455705070014;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;2.0;4.0;2;0;1000;0;1000;0;912.5;10625;912.5;10625
330455705070015;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;12.0;36.0;3;.91;876.67;167969.7;876.67;167969.7;529.06;278112;846.5;170908.16
330455705070016;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;49.0;115.0;2.35;2.11;1532;1375403.5;1597.19;1328816.81;997.02;1151110.33;1283.66;1113633.11
330455705070017;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;90.0;213.0;2.37;2.12;1333.8;1737132.03;1519.52;1696290.66;1097.36;1635090.13;1423.03;1657046.75
330455705070018;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;80.0;162.0;2.03;1.14;1694.94;4451643.93;1965.14;4632957.27;1143.45;2825856.33;1626.01;3237553.56
330455705070019;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;139.0;234.0;1.68;.87;2015.96;2746730.1;2030.57;2736899.43;1664.26;2333889.19;1814.84;2271482.2
330455705070020;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;72.0;101.0;1.4;.55;1401.82;881993.87;1506.43;788830.76;1242.74;956722.36;1485.23;781109.17
330455705070021;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;372.0;721.0;1.94;1.34;1849.96;5060852.36;2006.37;5175253.82;1386.57;3508104.57;1737.73;3786859.38
330455705070022;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;244.0;466.0;1.91;1.1;1544.4;1851989.48;1624.28;1817883.26;1206.83;1679668.22;1478.79;1655943.56
330455705070023;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;192.0;354.0;1.84;1.04;4017.34;9261330.98;4192.01;8929990.32;2854.89;8172124.49;3340.41;7939296.53
330455705070024;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;234.0;493.0;2.11;1.79;2360.49;72556908.84;2422.61;74323561.52;1502.84;37436735.53;1928.09;47237094.46
330455705070025;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;118.0;331.0;2.81;2.06;2100.04;5202861.61;2173.73;5225443.58;1272.87;3235367.85;1641.2;3568489.82
330455705070026;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;165.0;360.0;2.18;1.5;1272.13;1134078.49;1287.74;1127855.02;958.09;1105861.44;1159.26;1104846.11
330455705070027;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;150.0;290.0;1.93;1.66;1537;3294895.48;1773.46;3383125.72;1119.36;2232925.6;1453.58;2414679.52
330455705070028;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;253.0;524.0;2.07;1.61;2851.04;8906745.12;2980.63;8925406.08;1949.91;6574885.82;2361.86;6991950.27
330455705070029;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;41.0;65.0;1.59;1.05;724.78;426108.53;849.03;392711.32;635.31;397743.43;834.63;355341.32
330455705070030;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;199.0;406.0;2.04;1.32;1881.81;3021800.57;2013.34;2967908.29;1432.59;2251071.25;1740.22;2198947.11
330455705070031;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;275.0;475.0;1.73;.83;1847.34;3388011.9;1976.73;3369471.93;1453.28;2568371.79;1698.64;2585258.02
330455705070032;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;175.0;309.0;1.77;.99;1973.15;2715965.41;2043.2;2668980.63;1537.9;2467827.16;1827.83;2402860.08
330455705070033;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;310.0;633.0;2.04;1.22;1885.11;3345833.43;2102.1;3274570.4;1673.93;4042956.24;2074.28;4179722.94
330455705070034;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;219.0;436.0;1.99;1.24;1456.39;1863686.63;1526.07;1846433.45;1130.34;1510784.82;1325.11;1513024.39
330455705070035;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;138.0;376.0;2.72;1.94;1246.82;2101480.76;1354.81;2137473.19;860.53;1175136.12;1083.63;1238275.23
330455705070036;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;291.0;577.0;1.98;1.3;1400.87;3045784.01;1487.79;3105662.73;1039.57;2099440.41;1313.67;2293370.43
330455705070037;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;282.0;600.0;2.13;1.54;1393.01;2247588.98;1583.99;2253243.3;1027.21;1961659.59;1415.54;2154030.28
330455705070038;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;201.0;445.0;2.21;1.63;2312.16;4938609.36;2408.01;4912397.11;1653.28;3640717.19;2005.15;3710226.7
330455705070039;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;250.0;611.0;2.44;1.69;2383.23;4574010.59;2503.39;4503521.46;1656.04;3491502.56;2042.33;3517061.48
330455705070040;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;340.0;824.0;2.42;1.48;2408.16;4814863.21;2496.27;4770952.68;1529.07;3323297.8;1980.9;3410421.87
330455705070041;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;299.0;586.0;1.96;1.19;2216.96;52040601.57;2293.67;53671005.72;1639.46;30663643.56;2059.73;37674836.17
330455705070042;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;371.0;836.0;2.25;1.38;1788.73;4271535.94;1998.85;4353558.31;1417.96;2929374.86;1747.57;3034464.61
330455705070043;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;279.0;524.0;1.88;1.27;1823.15;2863606.47;1912.25;2833058.78;1343.06;2287520.56;1605.76;2313183.8
330455705070044;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;233.0;533.0;2.29;2.21;1844.87;4942101.57;1953.88;5021493.56;1411.95;3616229.41;1737.78;3885181.2
330455705070045;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;160.0;305.0;1.91;.98;1756.63;3222529.15;1886.31;3215765.05;1343.27;2361237.79;1660.66;2392210.06
330455705070046;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;257.0;517.0;2.01;1.01;1740.6;2463786.35;1803.76;2439160.84;1388.32;2055049.72;1594.95;2031291.27
330455705070047;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;189.0;356.0;1.88;1.15;1833.23;1843759.21;1903.74;1780093.15;1365.14;1958083.6;1705.2;1865643.89
330455705070048;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;296.0;591.0;2;1.14;1491.18;2210248.62;1684.69;2170917.13;1214.45;1853341.17;1522.14;1854555.9
330455705070049;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;226.0;398.0;1.76;.79;1884.18;2116389.52;1953.33;2058729.41;1462.1;1934044.66;1706.52;1839965.88
330455705070050;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;185.0;505.0;2.73;1.89;3217.34;10379415.31;3696.94;10152184.38;1912.09;7339555.12;2890.22;8270174.2
330455705070051;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;254.0;546.0;2.15;1.59;2442.1;142067475.99;2756.86;159588519.66;1656.36;72171991.93;2150.73;92702234.69
330455705070052;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;307.0;646.0;2.1;1.45;2017.45;4179407.06;2071.42;4179418.31;1451.33;2928898.45;1699.73;3008131.57
330455705070053;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;137.0;319.0;2.33;1.12;1737.15;1626918.81;1830.69;1542632.6;1146.89;1439373.47;1542.91;1324853.33
330455705070054;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;279.0;546.0;1.96;1.11;1827.66;1973570.93;1916.98;1898512.77;1479.54;1964247.59;1734.51;1860261.33
330455705070055;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;307.0;724.0;2.36;1.83;2342.18;5228991.82;2549.82;5162877.51;1923.04;7253243.11;2358.05;7869331.52
330455705070056;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;449.0;845.0;1.88;1;1859.9;3581323.08;1988.32;3573242.77;1603.7;3020964.93;1855.21;3028154.11
330455705070057;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;260.0;549.0;2.11;1.27;2545.55;4217680;2615.98;4149862.54;1922.95;3716517.19;2334.69;3550618.73
330455705070058;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;295.0;614.0;2.08;1.32;2273.17;3967053.55;2377.96;3900505.82;1799.44;3625284.2;2137.54;3583656.95
330455705070059;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;182.0;344.0;1.89;1.37;1729.74;2401700.76;1943.28;2282487.35;1574.39;2687006.94;1980.1;2575659.29
330455705070060;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;196.0;374.0;1.91;.97;2552.83;5219411.94;2690.08;5130337.15;1887.46;4191470.84;2282.51;4166964.98
330455705070061;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;257.0;432.0;1.68;.88;1683.92;2611072.2;1826.02;2571767.27;1521.99;2443670.63;1731.05;2417367.39
330455705070062;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;217.0;455.0;2.1;1.25;2420.79;4254440.44;2550.05;4151485.89;1671.31;3353289.93;2058.5;3333050.12
330455705070063;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;305.0;606.0;1.99;1.24;1727.22;2391112.1;1854.94;2330800.48;1436.41;2290328.07;1705.73;2260304.28
330455705070064;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;204.0;355.0;1.74;.89;1620.61;1456424.16;1695.41;1396524.86;1446.78;1447008.86;1606.49;1349856.33
330455705070065;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;267.0;525.0;1.97;1.48;1578.1;6777511.03;1639.51;6941190.43;1164.21;4131259.81;1413.07;4664005.68
330455705070066;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;317.0;584.0;1.84;.98;1198.54;3017530.41;1909.24;3452121.76;1094.79;2418436.56;1686.9;2728482.13
330455705070067;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;180.0;338.0;1.88;1.17;1982.34;3534170.52;2004.61;3529202.71;1532.18;2875585.54;1747.98;2903480.7
330455705070068;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;190.0;462.0;2.43;2.08;1785.41;4251775.06;2055.92;4340360.8;1289.57;2891430.46;1730.31;3117744.05
330455705070069;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;216.0;404.0;1.87;1.09;2385.09;4671385.63;2430.09;4650065.92;1739.58;3705571.1;2078.88;3723024.15
330455705070070;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;258.0;521.0;2.02;1.33;1662.13;2841536.6;1729.15;2840219.58;1245.46;2017398.07;1476.76;2050561.56
330455705070071;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570507;CENTRO;3304557001;Centro;1;0;241.0;518.0;2.15;1.57;1267.46;981335.23;1322.32;951132.9;920.08;1169993.06;1181.95;1193533.17
